t [s],Step_Time(s),I [A],V [V]
24519.20062,136.4036229,0.125686228,3.068011522
24520.20063,137.4036317,0.985549033,2.91566515
24521.20067,138.4036779,1.830614567,2.761164188
24522.21064,139.413641,2.479887724,2.637132645
24523.21064,140.4136487,3.154785156,2.505714655
24524.21066,141.4136622,2.891683578,2.538030386
24525.21066,142.4136638,3.048497915,2.499251366
24526.21067,143.4136765,3.122664452,2.474014282
24527.2107,144.4137015,1.930405617,2.675296307
24528.22068,145.4236846,1.406187057,2.766088486
24529.2207,146.4237008,1.219417214,2.798712254
24530.2207,147.4237093,1.50254941,2.747314453
24531.22071,148.4237189,0.970932245,2.839338064
24532.22074,149.4237493,1.329674602,2.775937319
24533.23072,150.433729,0.936826468,2.843338966
24534.23073,151.4337406,0.695198715,2.886426926
24535.23075,152.433759,0.703319132,2.886119127
24536.24075,153.4437541,1.062241912,2.822102785
24537.24077,154.4437741,0.377058506,2.942133427
24538.24077,155.4437757,0.377058506,2.944903374
24539.24091,156.4439139,1.083715916,2.819948435
24540.25078,157.4537846,1.937623739,2.663600922
24541.25079,158.4537958,0.966240466,2.828566074
24542.2508,159.4538054,1.551452398,2.723308563
24543.26083,160.4638363,0.724973619,2.866421938
24544.27082,161.4738249,1.603964448,2.709766626
24545.27082,162.473826,0.756192148,2.855649948
24546.27083,163.4738337,0.762868941,2.85534215
24547.27099,164.4739989,0.768823922,2.854726553
24548.28084,165.4838481,-0.093745708,3.008919716
24549.28085,166.4838581,-0.274199605,3.047083139
24550.28086,167.4838685,0.256334841,2.956906319
24551.28087,168.4838731,0.159972459,2.975064993
24552.28088,169.4838866,-0.008391018,3.006765366
24553.28089,170.4838931,0.614535809,2.897506714
24554.28089,171.4838985,-0.125505596,3.027693748
24555.2809,172.48391,0.786869287,2.867960691
24556.29091,173.4939128,0.056933291,2.995377779
24557.29092,174.4939209,0.326170504,2.949519873
24558.29094,175.4939459,0.14319025,2.982759237
24559.29095,176.4939532,0.594685912,2.90273881
24560.30095,177.5039545,0.597934067,2.900276661
24561.30098,178.5039853,0.234860823,2.963985205
24562.31099,179.5140004,0.142648891,2.981835842
24563.32097,180.5239743,0.319674164,2.951366425
24564.32098,181.5239855,0.318591446,2.951366425
24565.32098,182.5239886,-0.181626752,3.040620089
24566.32115,183.5241533,-0.04321862,3.019691706
24567.331,184.5340018,0.736161768,2.881810427
24568.33104,185.5340487,-0.524669588,3.104020834
24569.34119,186.5441955,2.567588329,2.55434227
24570.35107,187.5540743,1.29123795,2.767319679
24571.35118,188.5541894,1.603964448,2.707304478
24572.36105,189.5640594,1.363599896,2.743929148
24573.37121,190.574215,0.533511996,2.889812469
24574.38107,191.5840777,1.691845536,2.681759357
24575.39103,192.5940347,0.946931899,2.80825305
24576.40107,193.6040802,1.557407379,2.697147846
24577.41109,194.6140926,0.886479855,2.812561989
24578.4111,195.6141053,0.996917605,2.791941404
24579.4211,196.6241035,1.111866713,2.769166231
24580.42111,197.6241127,0.514925241,2.874731541
24581.42111,198.6241204,0.718116343,2.839338064
24582.42112,199.6241266,0.014165719,2.966447353
24583.42113,200.624132,0.813215554,2.825488329
24584.42114,201.6241447,1.128468513,2.766088486
24585.42115,202.6241516,0.119009428,2.944903374
24586.42115,203.6241597,0.620129883,2.857188702
24587.42116,204.6241639,0.724071324,2.837799072
24588.42117,205.6241735,1.666942954,2.665139675
24589.42119,206.6241963,0.336636811,2.898122311
24590.43116,207.6341621,0.747530341,2.826103926
24591.43119,208.6341963,0.752222121,2.823949575
24592.4312,209.6342067,0.756372571,2.821794987
24593.43121,210.6342129,0.97237587,2.781169415
24594.44121,211.6442203,0.982481301,2.776245117
24595.44122,212.6442276,1.315057874,2.712844133
24596.44137,213.644372,0.579888642,2.841800213
24597.45125,214.654257,1.010451674,2.764241934
24598.46126,215.6642655,-0.577723026,3.05108428
24599.46127,216.6642782,0.028241122,2.949519873
24600.47127,217.6742718,0.844975412,2.802713394
24601.47128,218.6742833,0.747530341,2.817178488
24602.48128,219.6842819,0.130558476,2.927668095
24603.48129,220.6842935,1.16131115,2.742082357
24604.48131,221.6843119,0.443465531,2.867345095
24605.48131,222.6843169,0.235041276,2.906124353
24606.48131,223.6843189,0.851832688,2.795634508
24607.48132,224.6843269,-0.088512547,2.963677406
24608.48133,225.6843339,1.153371096,2.741466999
24609.48134,226.6843431,0.437871456,2.86611414
24610.48134,227.6843497,0.643949807,2.828873873
24611.48135,228.6843593,0.335193187,2.883964777
24612.48136,229.6843662,0.745545328,2.81009984
24613.48139,230.6843912,-0.056572206,2.953828812
24614.49138,231.6943825,0.631859362,2.831951618
24615.49149,232.6944945,1.048346996,2.753777742
24616.50136,233.7043703,0.643949807,2.822718382
24617.50141,234.7044134,0.854359031,2.783631563
24618.50141,235.7044199,1.072347283,2.740235806
24619.51154,236.7145478,0.873126268,2.772551775
24620.52142,237.7244301,-0.185777187,2.96521616
24621.5216,238.7246033,0.749515355,2.798404455
24622.53144,239.7344487,-0.185777187,2.967986107
24623.53145,240.7344537,1.144709349,2.728232861
24624.53146,241.7344656,-0.024451414,2.936593533
24625.53147,242.7344822,1.144709349,2.725770712
24626.53148,243.7344872,0.330501378,2.869499445
24627.54149,244.7444915,0.022286143,2.927360535
24628.54149,245.7444942,0.626084864,2.819332838
24629.5415,246.7445054,0.423254699,2.854726553
24630.54166,247.7446647,0.830900013,2.779322624
24631.55152,248.7545239,0.631859362,2.812561989
24632.55153,249.7545393,0.427946478,2.848571062
24633.56153,250.7645344,-0.089956179,2.94367218
24634.56153,251.7645394,0.514925241,2.83595252
24635.56155,252.7645518,0.922570586,2.759625435
24636.56175,253.7647573,0.420006514,2.848263264
24637.57157,254.7745719,-0.027158223,2.930438042
24638.57157,255.7745765,0.71143955,2.7971735
24639.57163,256.7746315,0.411886096,2.849802256
24640.58156,257.7845666,0.510955274,2.831028223
24641.5816,258.7846039,0.612550795,2.811330795
24642.5816,259.7846085,0.211040914,2.883656979
24643.58161,260.7846135,0.912645638,2.755932093
24644.58162,261.7846266,0.819711864,2.768243074
24645.58168,262.7846886,0.014887534,2.914126396
24646.59164,263.7946494,0.510955274,2.825796127
24647.59171,264.7947184,0.612370372,2.805483341
24648.60165,265.8046542,0.010917549,2.914741755
24649.60167,266.8046707,1.420081973,2.657753229
24650.60167,267.8046753,0.520338893,2.815331936
24651.61168,268.814682,0.015067988,2.908278704
24652.61183,269.8148375,1.020376563,2.725462914
24653.62171,270.8247144,0.115039445,2.887965679
24654.62172,271.8247217,0.210860461,2.87257719
24655.62176,272.8247698,0.307222843,2.855649948
24656.63171,273.8347195,0.403946131,2.838106871
24657.63173,274.8347399,0.804373324,2.763318539
24658.64174,275.8447442,0.507526636,2.814408541
24659.64174,276.8447454,0.507346213,2.813792944
24660.64175,277.8447527,0.407194287,2.831336021
24661.64176,278.8447681,0.910660625,2.737465858
24662.64177,279.844775,0.311012357,2.84457016
24663.6418,280.8448012,0.50951165,2.808868647
24664.64182,281.8448262,0.71143955,2.770089626
24665.65196,282.8549672,0.817907333,2.747314453
24666.66205,283.8650516,0.416577905,2.81902504
24667.67182,284.8748304,1.652326107,2.589120388
24668.68182,285.8848289,1.161130667,2.670679569
24669.69182,286.894824,1.072527766,2.681759357
24670.69198,287.8949826,0.873306692,2.714998722
24671.70184,288.9048438,1.41755569,2.610664368
24672.70185,289.9048522,0.79174155,2.720846176
24673.70187,290.9048769,1.559572816,2.575578451
24674.71199,291.9149932,0.817005098,2.706381083
24675.72187,292.9248767,0.931412876,2.683605909
24676.72188,293.9248905,1.495872617,2.574962854
24677.7219,294.9249017,0.625182569,2.731002808
24678.7219,295.9249071,1.183506966,2.626360655
24679.73191,296.9349172,0.972195446,2.661138773
24680.74191,297.9449127,0.979774475,2.656830072
24681.74192,298.9449234,3.324411869,2.210870266
24682.74195,299.9449508,1.16600287,2.594044685
24683.75194,300.9549416,4.111732006,2.032978773
24684.75194,301.9549478,-0.620851517,2.900892258
24685.76196,302.9649648,0.249116689,2.752854347
24686.77196,303.9749622,0.708732724,2.670371771
24687.78197,304.9849743,0.475405872,2.71345973
24688.782,305.9850027,1.292861938,2.559882164
24689.79199,306.9949932,1.070362329,2.594968081
24690.79199,307.9949959,0.60461086,2.679605007
24691.792,308.9950009,-0.105294757,2.815639734
24692.792,309.9950094,0.236124009,2.756855488
24693.79202,310.9950252,0.345118165,2.738081455
24694.79202,311.9950256,0.684732378,2.67468071
24695.80203,313.0050368,0.453931838,2.715921879
24696.80219,314.0051927,0.795531094,2.650674582
24697.81205,315.0150535,0.913006544,2.630361795
24698.81206,316.0150631,0.91336745,2.622667313
24699.81206,317.015065,1.740207195,2.45954895
24700.81223,318.0152321,1.29592967,2.532490492
24701.81223,319.0152329,1.912721157,2.407535791
24702.8221,320.0251036,2.199101448,2.33890295
24703.8221,321.0251063,1.87626946,2.385684013
24704.82226,322.0252695,2.800012827,2.195481777
24705.83212,323.0351276,2.232485294,2.284119606
24706.83227,324.0352735,-0.16412273,2.689453602
24707.8421,325.04511,-0.59685117,2.801482201
24708.84213,326.0451381,0.306861937,2.664832115
24709.84214,327.0451458,1.781531096,2.401072502
24710.84215,328.0451588,2.321268797,2.281041861
24711.84216,329.0451654,1.345374107,2.427232981
24712.84216,330.0451696,2.262621164,2.265037775
24713.84218,331.0451889,1.394277096,2.393686056
24714.85218,332.055187,1.407450199,2.389992714
24715.85219,333.0551963,0.898028851,2.473706484
24716.8522,334.0552063,1.420081973,2.38229847
24717.8522,335.055209,0.908675671,2.462318897
24718.85222,336.055229,-0.039429087,2.6294384
24719.85224,337.0552429,0.886660278,2.489402771
24720.85225,338.0552552,0.373449415,2.564498663
24721.85256,339.0555655,0.365148544,2.573731899
24722.86227,340.0652764,-0.166649073,2.670371771
24723.86232,341.0653288,-0.169536337,2.684221506
24724.87227,342.0752708,-0.590896189,2.767935276
24725.87228,343.0752819,-0.39907369,2.748237848
24726.87233,344.0753331,-0.432277203,2.761779785
24727.87354,345.0765411,-0.907231867,2.855649948
24728.87354,346.0765473,-0.217897981,2.747314453
24729.87356,347.0765619,0.911923826,2.544185877
24730.87356,348.0765635,-0.015789628,2.695609093
24731.87369,349.0766944,0.368035793,2.633439302
24732.88358,350.0865897,0.899833441,2.533413887
24733.89362,351.0966218,0.476127684,2.598968983
24734.89378,352.0967873,1.66964972,2.381375074
24735.9036,353.1066026,0.928886473,2.493095875
24736.90361,354.106615,1.604144931,2.36475563
24737.90362,355.1066215,0.625363052,2.524180889
24738.90364,356.1066431,1.070903659,2.446314812
24739.91361,357.1166127,0.080572754,2.617127657
24740.91364,358.1166443,0.512940288,2.548187017
24741.91365,359.1166555,0.510955274,2.54572463
24742.92366,360.1266621,-0.115400173,2.659292221
24743.92366,361.1266694,-0.048632234,2.656214476
24744.92367,362.1266775,0.26571843,2.603893518
24745.92368,363.1266867,0.155100212,2.622667313
24746.9237,364.1267072,0.894600272,2.488171577
24747.93372,365.13673,1.010271192,2.454624653
24748.94368,366.1466839,0.159250647,2.601431131
24749.94369,367.1466912,0.901998878,2.469089746
24750.94372,368.1467266,1.345915437,2.375219822
24751.95373,369.1567313,1.146694303,2.394609213
24752.95375,370.1567563,1.049610138,2.401995897
24753.95375,371.1567571,0.837757289,2.432157278
24754.95377,372.1567721,1.06567049,2.383837461
24755.96377,373.166778,1.07631731,2.370295525
24756.96378,374.1667845,0.303794205,2.505714655
24757.97378,375.1767842,1.532504797,2.277964115
24758.9738,376.1768016,0.648100257,2.421385288
24759.97381,377.1768208,0.647919774,2.421693087
24760.97382,378.1768254,1.329855084,2.286581755
24761.97385,379.1768508,1.117821693,2.305663586
24762.98383,380.1868336,0.89857024,2.335825205
24763.98383,381.1868352,1.018932939,2.303817034
24764.98383,382.186839,-0.000992408,2.492480516
24765.98385,383.1868532,1.010993004,2.307510138
24766.98385,384.1868598,0.331042767,2.422616482
24767.98387,385.186871,-0.003518763,2.493711472
24768.99386,386.1968699,0.881246686,2.326591969
24769.99387,387.196878,0.885938466,2.306894779
24771.00389,388.2068931,0.098257229,2.452778101
24772.01388,389.2168859,0.315162808,2.41892314
24773.0139,390.2169017,1.32660687,2.209331274
24774.0139,391.2169101,0.432638288,2.360138893
24775.02392,392.2269225,0.42866832,2.363216639
24776.02396,393.2269657,1.103746295,2.217025518
24777.03393,394.23694,1.000346184,2.205945969
24778.04404,395.2470482,0.66542381,2.257035732
24779.05397,396.256979,0.66542381,2.247802734
24780.06401,397.2670111,1.587182283,2.016359091
24780.19396,397.3969627,1.587362766,1.999739528
24780.19516,1.54E-06,-0.00153377,2.301047087
25080.20728,300.0074886,0,2.654060125
25085.20831,5.000020403,-1.099595666,2.928899288
25090.20835,10.00006236,-1.099595666,2.968601704
25095.20841,15.00012049,-1.099595666,3.000917673
25100.20843,20.00014013,-1.099595666,3.0295403
25105.20847,25.00018055,-1.099595666,3.054469824
25110.20852,30.00022289,-1.099776149,3.076629162
25115.20856,35.00026716,-1.099595666,3.096942186
25120.20859,40.00030219,-1.099595666,3.115716219
25125.20863,45.00034146,-1.099595666,3.13295126
25130.20865,50.00035301,-1.099595666,3.148647547
25135.20888,55.00058822,-1.099595666,3.163420677
25140.21875,60.01046166,-1.099595666,3.176962376
25145.21892,65.01062758,-1.099415302,3.189581156
25150.22883,70.0205426,-1.099595666,3.202507496
25155.22889,75.02060073,-1.099415302,3.213894844
25160.22894,80.02064615,-1.099595666,3.224974632
25165.22897,85.02067349,-1.099415302,3.235438824
25170.229,90.02070852,-1.099415302,3.244979858
25175.22904,95.02075009,-1.099415302,3.254520655
25180.2291,100.0208048,-1.099595666,3.263753891
25185.22928,105.0209865,-1.099595666,3.27267909
25190.23913,110.030836,-1.099595666,3.280988932
25195.2392,115.0309057,-1.099415302,3.288990974
25200.23924,120.0309461,-1.099595666,3.296685219
25205.23928,125.0309919,-1.099595666,3.304379463
25210.23932,130.0310289,-1.099595666,3.311150551
25215.23935,135.0310551,-1.099415302,3.3179214
25220.2394,140.0311059,-1.099595666,3.325000286
25225.23942,145.0311309,-1.099415302,3.331463337
25230.23948,150.0311844,-1.099595666,3.337926626
25235.23953,155.0312341,-1.099776149,3.344081879
25240.24962,160.0413266,-1.099595666,3.349929571
25245.25965,165.051359,-1.099595666,3.355469465
25250.25978,170.0514868,-1.099595666,3.361317158
25255.26968,175.0613868,-1.099415302,3.366549253
25260.26972,180.0614253,-1.099776149,3.372089148
25265.26977,185.0614754,-1.099595666,3.377321243
25270.26978,190.0614861,-1.099595666,3.381937742
25275.26984,195.0615523,-1.099595666,3.387169838
25280.26988,200.0615893,-1.099595666,3.391786337
25285.26992,205.0616259,-1.099595666,3.396710873
25290.26996,210.0616686,-1.099595666,3.400711775
25295.27001,215.0617133,-1.099415302,3.405328274
25300.27001,220.0617179,-1.099776149,3.409329414
25305.27008,225.0617837,-1.099595666,3.413638115
25310.27012,230.0618307,-1.099595666,3.417331457
25315.27018,235.061888,-1.099415302,3.421024561
25320.27018,240.0618892,-1.099595666,3.424410105
25325.27025,245.0619535,-1.099595666,3.428103447
25330.27029,250.0620028,-1.099595666,3.430873394
25335.27032,255.0620328,-1.099595666,3.433027744
25340.27036,260.0620663,-1.099595666,3.435489893
25345.2704,265.0621098,-1.099595666,3.437336445
25350.27045,270.0621529,-1.099595666,3.438567638
25355.27049,275.0621972,-1.099595666,3.440106392
25360.27053,280.0622422,-1.099595666,3.441337585
25365.27056,285.0622722,-1.099415302,3.442260742
25370.27061,290.0623219,-1.099595666,3.443184137
25375.27066,295.0623681,-1.099595666,3.444107533
25380.27069,300.0623954,-1.099595666,3.444722891
25385.27074,305.0624443,-1.099595666,3.445338488
25390.27076,310.0624693,-1.099776149,3.446261883
25395.2708,315.062509,-1.099595666,3.446261883
25400.27084,320.0625529,-1.099595666,3.44718504
25405.2709,325.0626114,-1.099595666,3.448108435
25410.27093,330.0626341,-1.099595666,3.448416233
25415.27096,335.062671,-1.099776149,3.449339628
25420.27101,340.0627153,-1.099595666,3.449954987
25425.27104,345.062748,-1.099595666,3.450570583
25430.27105,350.0627534,-1.099595666,3.450878382
25435.27113,355.0628393,-1.099595666,3.451493979
25440.27116,360.062867,-1.099595666,3.452109575
25445.27121,365.0629132,-1.099595666,3.452724934
25450.27125,370.0629594,-1.099595666,3.453032732
25455.27129,375.0629975,-1.099415302,3.453648329
25460.27134,380.0630429,-1.099595666,3.454263926
25465.27137,385.0630814,-1.099595666,3.454879522
25470.27141,390.0631211,-1.099595666,3.455494881
25475.27156,395.0632708,-1.099776149,3.456110477
25480.2716,400.063312,-1.099776149,3.456418276
25485.2717,405.0634094,-1.099595666,3.457341671
25490.28158,410.0732859,-1.099595666,3.457957029
25495.28165,415.0733591,-1.099595666,3.458572626
25500.28169,420.0733956,-1.099415302,3.459188223
25505.28177,425.0734776,-1.099595666,3.45980382
25510.29179,430.0834943,-1.099595666,3.460419178
25515.30177,435.0934732,-1.099595666,3.461034775
25520.30181,440.0935163,-1.099776149,3.46195817
25525.31184,445.1035503,-1.099595666,3.462265968
25530.31188,450.1035899,-1.099595666,3.462881565
25535.31193,455.1036392,-1.099776149,3.463804722
25540.31199,460.1036997,-1.099595666,3.464420319
25545.312,465.1037081,-1.099595666,3.465035915
25550.31201,470.1037228,-1.099595666,3.465651512
25555.31208,475.1037882,-1.099595666,3.46626687
25560.31212,480.1038309,-1.099595666,3.466882467
25565.31216,485.1038679,-1.099595666,3.467805862
25570.3122,490.1039114,-1.099234819,3.468421221
25575.31224,495.1039522,-1.099415302,3.469344616
25580.31228,500.1039922,-1.099595666,3.469960213
